slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
78,0.21206077814102242,0.0011660114796662,-0.003141685549469338,0.03319969962717486,0.03017133373855604,0.6967644871851524,0.03164931622438796,1.1932000329613524,0.5933333333333334,1.0,1979,0.7191133720930233,473,3247,0.7989864864864865,0.9406141367323291,0.1301996883905922,0.1666593992248062,-0.00011110196314450318,-0.0006766893577451979,0.03293287169041353,0.032769768461141435,1.1426216778750893,0.03285121885189849
79,0.22206077814102243,-0.00032074463398925083,0.0015040471664492128,0.026816194074371122,0.03649745779758344,0.6151187487065437,0.03128454748787598,1.1616170573672309,0.6083333333333333,1.0,1962,0.7144938091769847,401,3391,0.8319502074688797,0.9519932622122403,0.10802826515944002,0.17368293275066762,-0.00020247270509120025,-0.0005194573857078078,0.03304988072434094,0.03257906239282903,1.3074409846707702,0.032813627141690095
80,0.23206077814102244,-0.0017535431459269673,-0.0010698246402174776,0.03698668830209562,0.02968718070807286,1.950611662487586,0.03313654326295182,1.1839970964962392,0.6316666666666667,1.0,2185,0.7916666666666666,425,3395,0.8173076923076923,0.9633938706015891,0.10964921854535929,0.13159722222222225,-0.00022228878425916234,-0.000222092430605165,0.03291079118442189,0.03284544227554845,1.085252476609782,0.0328781004939543
81,0.24206077814102245,-0.0005947205162962018,-0.0006565545452486226,0.030525017988004766,0.03469920183581852,0.21333172271817577,0.032545257107722596,1.2090160703549573,0.635,1.0,2145,0.7732516222062005,478,3316,0.8356643356643356,0.9550691244239631,0.1046332699558506,0.1439852198990627,-0.0003018247115326259,0.0006583516538177061,0.033032152885148366,0.03298783216205443,1.1104384339563589,0.03300998508522226
82,0.25206077814102246,-0.0005378566910348989,0.0023876244604439773,0.03635998197751249,0.031709588308785286,1.5081536361178016,0.03395526556252761,1.1746760042134297,0.6416666666666667,1.0,2336,0.8414985590778098,468,3382,0.8357142857142857,0.970723306544202,0.09678120387075612,0.10170509125840539,-0.00014014863925161018,0.0008996513341375353,0.033014250098369696,0.03308237914453383,1.0142478746280652,0.033048297065457546
83,0.26206077814102247,0.0010367824253058305,0.002750409257304355,0.02946141929819217,0.036590957348292444,0.4088201006460387,0.03283323829536632,1.22054520495182,0.6166666666666667,1.0,2208,0.7959625090122566,440,3388,0.842911877394636,0.9619534355479841,0.09756734352868994,0.12582311944244176,0.00042554240467513607,0.001438866360140442,0.03303778239363699,0.03322546288403779,0.7986324213832429,0.03313148974451199
84,0.2720607781410225,0.0015158519940602704,0.0011874782011878128,0.036105846807653275,0.034206196728463215,1.3829410438272705,0.035143188514281734,1.200010355300428,0.655,1.0,2437,0.8766187050359712,497,3350,0.8174342105263158,0.9749708963911525,0.10379744654126585,0.08081474820143889,0.00031153564100913547,0.001437265791960807,0.03297042374619643,0.033568160909008674,0.5888371139575992,0.03326794988499475
85,0.2820607781410225,5.3987286967562956e-05,0.0035216880315261426,0.03761805704301439,0.03116795156047438,1.4440975486565586,0.03424146287347891,1.2276912891978953,0.5933333333333334,1.0,2334,0.8481104651162791,446,3411,0.828996282527881,0.9729035938391329,0.09905006181649302,0.09012112403100775,0.0001415219860788875,0.0011628457006558936,0.03299965213621082,0.03359638128518509,0.5756341911264042,0.03329667994630413
86,0.2920607781410225,0.0006244814094797143,0.0007089061143662993,0.02858555735304678,0.036369912752858884,-0.6212308180456607,0.03224366956353069,1.2012555644484393,0.6483333333333333,1.0,2136,0.7711191335740072,422,3391,0.83399209486166,0.9584511023176936,0.10377840141032316,0.14839109506618534,0.0002807205901878752,0.000704069115151818,0.03285000198141762,0.03353514000870933,0.40688223591102196,0.033190803179995794
87,0.3020607781410225,-0.00023280637996838155,-0.0009546143851046109,0.029132250866421745,0.033674285013283005,0.42172353560576636,0.031321042746919305,1.1982413863339039,0.62,1.0,2012,0.7232207045291158,455,3290,0.8154121863799283,0.9437751004016064,0.12040635660923263,0.1716031631919482,0.0007843152539746093,0.0005014700358742071,0.032369583940218286,0.03346847761932342,0.14267148604271415,0.032914445091023585
88,0.3120607781410225,0.0019229316741978901,-0.0010598199754036516,0.028111039436852118,0.03681497002203418,-0.6203567219671973,0.03216997162193233,1.226406173044645,0.6733333333333333,1.0,2069,0.747471098265896,405,3398,0.823170731707317,0.9566441441441441,0.11009256207426939,0.17003612716763006,0.0006609984530008312,-0.00022339441209650628,0.0321077852025977,0.03321078783994672,0.09500983097656729,0.03265462972342594
89,0.3220607781410225,0.0012145529812244752,-1.787512220676393e-05,0.029399663426339148,0.03608583394501324,-0.6825446091210039,0.03257163447606143,1.1935788429164047,0.6866666666666666,1.0,2179,0.7771041369472182,439,3370,0.8314393939393939,0.9584755403868032,0.10504253283690143,0.15305515929624347,0.0006878000349332437,-0.0007533282556949799,0.031372640805132634,0.03294872304564845,-0.16122874567312376,0.03215102569279749
90,0.33206077814102253,-0.0040032909963465734,-0.0038649549199805634,0.027572797198435972,0.037964297596481324,0.4222660788633964,0.03235400869148752,1.227715143668838,0.63,1.0,1984,0.7126436781609196,372,3411,0.7848101265822784,0.9554621848739496,0.12986384427188596,0.1810344827586207,0.0005663271679138618,-0.0010168157933776682,0.031579633388567736,0.0328821664303913,-0.018664597079523212,0.03222431940155798
91,0.34206077814102254,0.002067595194705126,0.0006914595116731318,0.035704068038979214,0.030551319282535617,0.9199876824269434,0.033027358089078654,1.194344784956286,0.6283333333333333,1.0,2193,0.7922687861271677,457,3353,0.8189964157706093,0.9618473895582329,0.10957809733557887,0.1305244460500963,0.0005737114206667838,-0.0011092831911669538,0.031189892072148843,0.032799232798960624,-0.1626037128480232,0.031984442015593556
92,0.35206077814102255,0.0023719507443638703,-0.0001674433590482141,0.02775447985131153,0.03674064391603957,-0.725358532339746,0.03193301522393292,1.2101055127986236,0.6183333333333333,1.0,2057,0.7362204724409449,399,3400,0.8142857142857143,0.9566685424873382,0.11452287161347376,0.1631036745406824,0.0007189995404342099,-0.0010424630677972476,0.03160498891838877,0.03313073842298349,-0.11981817203278773,0.03235887236472294
93,0.36206077814102255,0.0029365030686217255,-0.0015371940145327597,0.029791685184834972,0.03401767043213109,-0.26594255431914865,0.031834630958054444,1.1878677846899748,0.615,1.0,2004,0.7292576419213974,457,3288,0.8017543859649123,0.9464594127806563,0.1258931006272157,0.1665065502183406,0.0007757893565061631,-0.0003783610872255394,0.03225151802871985,0.03326636697502677,0.13194336348256014,0.03275501235299853
