slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
49,-0.07793922185897784,-0.00021635075999984875,-0.0028009271222687476,0.06306565677233592,0.032086951342937625,1.5074110364644515,0.04498427125412111,1.8151023539655329,0.6416666666666667,1.0,4260,0.8779884583676835,307,3645,0.9475308641975309,0.9798387096774194,0.03631521306252489,0.07829073921406979,-0.000363069803941491,-0.0007107890415672395,0.04313155259319615,0.04581258980869735,0.43499953725735335,0.044451863029172936
50,-0.06793922185897783,-0.0002726884001639444,-0.0012056766889664728,0.029696769781163743,0.057196450795687116,0.14117207663455172,0.04121346662899373,1.9555657213259972,0.5633333333333334,1.0,3662,0.756924348904506,319,3574,0.9437869822485208,0.9643820831084727,0.04591546732150327,0.13693261678379495,-0.00019044547227022932,-0.0004389003614060742,0.0429441383761196,0.04597069427786953,0.4340395872000178,0.044431653765250725
51,-0.05793922185897782,-0.0011583189168001635,0.0020901981291496802,0.03184547065816005,0.05918025039563096,-0.15823934674802728,0.04341224398158462,1.9330368482966744,0.595,1.0,4047,0.8337453646477132,330,3601,0.9482758620689655,0.9742965367965368,0.038713800567248845,0.09892150803461064,-0.00038033592331350257,-0.0014074458520443927,0.041973123975067,0.04580619959217484,0.40021052737120144,0.043847796915113285
52,-0.04793922185897781,-0.0006522403927494631,-0.0022328946274607826,0.03168479343878146,0.059751157794399615,0.029909591768295284,0.04351095370643568,1.8549727256793982,0.6283333333333333,1.0,4091,0.8414232825997532,327,3610,0.956140350877193,0.975148568341437,0.034355540390684974,0.09963903743315508,-0.0006110237868520738,-0.001862932923170458,0.04159408181835049,0.04485251234201591,0.47310489722406657,0.04319258116983037
53,-0.0379392218589778,-0.0008718982493124816,-0.0015391788240007097,0.03158830504660712,0.05908450121005711,0.021886986925402953,0.04320161163371005,1.8133029762582722,0.62,1.0,4047,0.830494561871537,333,3593,0.9568965517241379,0.9721320346320347,0.03548570682191372,0.10509337163964703,-0.0009125057442468348,-0.0025765423895072162,0.04001745860524522,0.04437514372368956,0.2814569753811063,0.042140010406554886
54,-0.027939221858977792,0.00014108626213559208,0.0012192840110158655,0.030998935987748336,0.05875254742912645,-0.14942731189740197,0.0426762985376267,1.811696908253162,0.5566666666666666,1.0,3830,0.8286456079619212,332,3600,0.9651162790697675,0.972972972972973,0.030955373978629793,0.09538727823453053,-0.0011422904821478145,-0.003743122360603026,0.0391748018796516,0.043614620073319205,0.21779718185080263,0.0413351436483358
55,-0.017939221858977783,0.0006117675413758032,-0.003915544889549655,0.05464627257102195,0.03094917753369396,1.4764766397113613,0.041124897463157145,1.5644739075950647,0.5333333333333333,1.0,3263,0.8169754631947922,350,3539,0.9615384615384616,0.9616847826086956,0.038388377926421406,0.09761308629611083,-0.000894392546564054,-0.004627522682472224,0.03897456684472319,0.041853666586533604,0.3498196786824062,0.040388470212099035
56,-0.007939221858977774,-0.0010324579571411726,-0.010478516495387866,0.045080898028291565,0.03201495960349932,1.5307487023836759,0.03799030309520084,1.4942954110767803,0.645,1.0,2763,0.8140836770771951,423,3366,0.9235807860262009,0.9386503067484663,0.06888445361266643,0.11991602828520917,-0.0010185547563638282,-0.005223162401039613,0.03812488837976624,0.039892322397623116,0.4510042621878093,0.03899859405951746
57,0.0020607781410222348,-0.003961266939557381,-0.013185909065153989,0.02858975128153728,0.04197310734729241,0.19619324746822941,0.034641026248833265,1.3168598207975253,0.5866666666666667,1.0,2187,0.7285143237841439,386,3392,0.8693693693693694,0.9422222222222222,0.0942042042042042,0.15927159671330224,-0.0008293316111189389,-0.005581443721271021,0.03727646939096067,0.03798618248454112,0.5128926033984605,0.03762965278426634
58,0.012060778141022244,-0.0015036063797260032,-0.0008689103636608168,0.03010941476121168,0.04298940474375932,-0.22259896205703344,0.03597757381713573,1.2299966289876285,0.625,1.0,2280,0.7988787666433076,406,3442,0.9022222222222223,0.9577072899276572,0.07003524392506029,0.12570077084793274,-0.0006298977686099844,-0.005334117251681479,0.03607796543464227,0.03592105262649363,0.7155507232624537,0.03599942353753186
59,0.022060778141022253,-0.0012327114478341335,-0.005118377901174972,0.030827389302054295,0.038383451070090245,0.1060646797064949,0.0343985695762778,1.2135823392720366,0.6416666666666667,1.0,2177,0.7859205776173285,440,3350,0.8560311284046692,0.9490084985835694,0.09748018650588067,0.13736762936221425,-0.0007306349517187489,-0.004217835705547736,0.034735716143914505,0.0344059994911864,0.7531523724888398,0.034570464734705514
60,0.03206077814102226,0.001236020168332955,-0.005062425223130331,0.042420171893145675,0.029436890161132993,1.2844371629482445,0.035337203350504554,1.174191113287388,0.5866666666666667,1.0,2198,0.8077912532157295,362,3472,0.8080357142857143,0.9655172413793104,0.11322352216748768,0.11276246478010535,-0.0007260679902292256,-0.0031943050275851977,0.033955586503459735,0.03355809573732416,0.8204635050723424,0.03375625605276886
61,0.04206077814102227,0.002217506001676883,0.0005073539542042834,0.03684816343413778,0.029459009397607105,1.1278211984514703,0.032947084740395885,1.220710469810005,0.645,1.0,2026,0.7520415738678545,418,3360,0.8038461538461539,0.9534619750283768,0.12134593556273465,0.15993318485523383,-0.0005276545223810586,-0.0024273346832155308,0.033425775118129435,0.03304377156240344,0.8965255768350571,0.033234224487713536
62,0.05206077814102228,-0.0024461337536035247,0.0006675244027594686,0.02428588047379672,0.037361059119990964,0.5771325750428248,0.030122188103830595,1.1809657279153178,0.58,1.0,1671,0.6239731142643764,328,3397,0.7735849056603774,0.9383977900552486,0.144008652142187,0.21809559372666168,-0.00016165021683523927,-0.0010798861998304145,0.032888261980628,0.03310649913737822,0.9428798748176548,0.03299720013715603
63,0.06206077814102229,0.0013984957205631248,0.0011957757701712747,0.03699823341521912,0.030378215363442394,1.1436381254159544,0.033525218906883175,1.1517562374365304,0.6966666666666667,1.0,2151,0.7978486646884273,432,3381,0.8120300751879699,0.9626993166287016,0.11263530409166424,0.14083209693372897,0.0002942204809456792,7.693542438088897e-05,0.03320263437218887,0.032901198853739766,1.0599050334202882,0.03305157297236246
